event-id,visible,timestamp,location-long,location-lat,location-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
40248669656,true,2023-11-28 06:01:01.000,-82.8026090000032,34.6426869999983,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669657,true,2023-11-28 08:01:19.000,-82.8016430000032,34.6431699999984,42.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669658,true,2023-11-28 09:02:28.000,-82.8074150000032,34.6375049999983,42.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669659,true,2023-11-28 10:00:51.000,-82.8060200000032,34.6376229999984,17.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669660,true,2023-11-28 11:00:50.000,-82.8060740000032,34.6376879999984,16.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669661,true,2023-11-28 12:01:36.000,-82.8061810000032,34.6375809999984,39.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669662,true,2023-11-28 13:01:36.000,-82.8059990000032,34.6376449999984,27.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669663,true,2023-11-28 15:01:06.000,-82.8060530000032,34.6376129999983,26.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669664,true,2023-11-28 17:01:01.000,-82.8059880000032,34.6377519999983,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669665,true,2023-11-28 18:00:50.000,-82.8065680000032,34.6374519999984,12.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669666,true,2023-11-28 19:02:25.000,-82.8062890000032,34.6374199999984,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669667,true,2023-11-28 20:01:32.000,-82.8068360000032,34.6374089999984,46.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669668,true,2023-11-28 22:02:00.000,-82.8070610000032,34.6370759999984,25.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669669,true,2023-11-29 01:00:51.000,-82.8082090000032,34.6334609999983,11.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669670,true,2023-11-29 02:01:59.000,-82.8119640000033,34.6285579999983,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669671,true,2023-11-29 05:00:50.000,-82.8120290000033,34.6139129999983,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669672,true,2023-11-29 06:02:01.000,-82.8154940000033,34.6109299999983,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669673,true,2023-11-29 07:02:44.000,-82.8098610000033,34.6053189999984,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669674,true,2023-11-29 08:01:48.000,-82.8056340000032,34.6139129999983,37.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669675,true,2023-11-29 09:02:00.000,-82.7992830000031,34.6162299999984,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669676,true,2023-11-29 10:00:51.000,-82.8019760000032,34.6162729999983,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669677,true,2023-11-29 11:00:50.000,-82.8019860000032,34.6161979999984,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669678,true,2023-11-29 12:01:24.000,-82.8019650000032,34.6162409999983,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669679,true,2023-11-29 13:02:29.000,-82.8014180000032,34.6164019999984,49.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669680,true,2023-11-29 15:01:04.000,-82.8020610000032,34.6163159999984,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669681,true,2023-11-29 16:01:24.000,-82.8020610000032,34.6163269999984,31.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669682,true,2023-11-29 17:01:41.000,-82.8018790000032,34.6163269999984,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669683,true,2023-11-29 18:01:31.000,-82.8018900000032,34.6164019999984,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669684,true,2023-11-29 19:01:07.000,-82.8019760000032,34.6164019999983,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669685,true,2023-11-29 20:01:00.000,-82.8017400000032,34.6162299999984,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669686,true,2023-11-29 22:01:55.000,-82.7994110000032,34.6159729999984,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669687,true,2023-11-29 23:02:54.000,-82.7954310000031,34.6154249999984,24.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669688,true,2023-11-30 00:01:59.000,-82.7953450000031,34.6155859999984,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669689,true,2023-11-30 01:02:23.000,-82.7959570000031,34.6152649999984,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669690,true,2023-11-30 03:02:37.000,-82.7989500000032,34.6151139999984,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669691,true,2023-11-30 04:00:53.000,-82.8011280000032,34.6161659999983,20.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669692,true,2023-11-30 05:01:24.000,-82.8015360000032,34.6163269999984,37.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669693,true,2023-11-30 06:00:55.000,-82.8015680000032,34.6162839999984,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669694,true,2023-11-30 08:02:35.000,-82.7966430000031,34.6216909999984,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669695,true,2023-11-30 09:02:30.000,-82.7959780000031,34.6283539999984,47.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669696,true,2023-11-30 11:00:50.000,-82.7998410000032,34.6328489999984,6.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669697,true,2023-11-30 16:00:54.000,-82.8023730000032,34.6327949999984,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669698,true,2023-11-30 17:02:00.000,-82.8022760000032,34.6329029999984,48.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669699,true,2023-11-30 23:00:51.000,-82.8000440000032,34.6325809999984,16.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669700,true,2023-12-01 00:01:36.000,-82.7974800000031,34.6338039999984,39.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669701,true,2023-12-01 01:01:01.000,-82.7972870000031,34.6341579999984,25.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669702,true,2023-12-01 03:00:40.000,-82.7983490000031,34.6339429999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669703,true,2023-12-01 06:00:42.000,-82.7988110000031,34.6332349999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669704,true,2023-12-01 07:01:01.000,-82.7984030000031,34.6339969999984,25.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669705,true,2023-12-01 08:01:06.000,-82.7974270000031,34.6343079999984,18.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669706,true,2023-12-01 10:01:05.000,-82.8016970000032,34.6262189999984,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669707,true,2023-12-01 12:00:53.000,-82.8016970000032,34.6261759999984,46.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669708,true,2023-12-01 13:01:39.000,-82.8016110000032,34.6261969999983,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669709,true,2023-12-01 15:00:54.000,-82.8016860000032,34.6262509999984,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669710,true,2023-12-01 16:01:36.000,-82.8016220000032,34.6261859999984,24.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669711,true,2023-12-01 19:01:55.000,-82.8016750000032,34.6263049999984,29.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669712,true,2023-12-01 20:00:50.000,-82.8017500000032,34.6263369999984,39.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669713,true,2023-12-01 21:02:12.000,-82.8018150000032,34.6261109999984,29.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669714,true,2023-12-01 22:00:50.000,-82.8017400000032,34.6262289999984,19.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669715,true,2023-12-02 01:01:30.000,-82.8186370000033,34.6127539999983,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669716,true,2023-12-02 03:02:28.000,-82.8150000000033,34.6042569999983,31.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669717,true,2023-12-02 04:02:05.000,-82.8171250000033,34.6027229999982,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669718,true,2023-12-02 05:02:37.000,-82.8171570000033,34.6031409999983,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669719,true,2023-12-02 08:01:36.000,-82.8095820000033,34.6064449999984,19.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669720,true,2023-12-02 09:02:59.000,-82.8103760000033,34.6079799999984,43.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669721,true,2023-12-02 11:01:06.000,-82.8104840000033,34.6078509999984,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669722,true,2023-12-02 15:02:00.000,-82.8100650000032,34.6080329999983,43.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669723,true,2023-12-02 19:02:55.000,-82.8102150000033,34.6082369999983,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669724,true,2023-12-02 21:01:01.000,-82.8104410000033,34.6077759999983,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669725,true,2023-12-03 01:02:37.000,-82.8161910000033,34.6030979999983,36.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669726,true,2023-12-03 07:02:54.000,-82.8120930000033,34.6264979999983,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669727,true,2023-12-03 08:02:36.000,-82.8071790000032,34.6300919999983,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669728,true,2023-12-03 09:01:37.000,-82.8071680000032,34.6299199999983,38.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669729,true,2023-12-03 10:03:01.000,-82.8075220000032,34.6300699999984,27.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669730,true,2023-12-03 13:01:07.000,-82.8080800000032,34.6285899999983,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669731,true,2023-12-04 00:01:39.000,-82.8076940000032,34.6297909999984,49.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669732,true,2023-12-04 01:03:01.000,-82.8122320000033,34.6266799999983,37.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669733,true,2023-12-04 03:01:36.000,-82.8118570000033,34.6252749999983,37.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669734,true,2023-12-04 04:02:07.000,-82.8119210000033,34.6252639999983,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669735,true,2023-12-04 05:01:37.000,-82.8122750000033,34.6262289999983,44.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669736,true,2023-12-04 07:01:36.000,-82.8086170000032,34.6315189999983,20.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669737,true,2023-12-04 08:00:37.000,-82.8085090000033,34.6336219999983,7.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669738,true,2023-12-04 12:02:36.000,-82.8048940000032,34.6362929999983,36.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669739,true,2023-12-04 14:01:42.000,-82.8047970000032,34.6364539999984,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669740,true,2023-12-04 17:00:51.000,-82.8048190000032,34.6363469999984,11.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669741,true,2023-12-04 19:01:00.000,-82.8048080000032,34.6363039999984,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669742,true,2023-12-04 20:01:02.000,-82.8047870000032,34.6363249999983,37.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669743,true,2023-12-04 21:00:58.000,-82.8048290000032,34.6363469999984,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669744,true,2023-12-04 23:02:24.000,-82.8073830000032,34.6360249999983,38.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669745,true,2023-12-05 00:00:55.000,-82.8095070000033,34.6342329999983,26.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669746,true,2023-12-05 01:01:31.000,-82.8066960000032,34.6348769999983,42.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669747,true,2023-12-05 03:02:02.000,-82.8076190000032,34.6329779999984,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669748,true,2023-12-05 04:01:30.000,-82.8069650000032,34.6340079999983,46.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669749,true,2023-12-05 05:03:01.000,-82.8079520000032,34.6332029999984,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669750,true,2023-12-05 06:00:50.000,-82.8081770000032,34.6334929999983,13.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669751,true,2023-12-05 07:02:25.000,-82.8119000000033,34.6303709999984,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669752,true,2023-12-05 08:02:31.000,-82.8119640000033,34.6303169999983,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669753,true,2023-12-05 09:02:55.000,-82.8127690000033,34.6209939999983,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
